customerID,complaint,complaint_number,complaint_clean,keyword,Service Quality,Inconsistent Internet Speed,No Proactive Support,Overcharging,Not Communicated Extra Charges
4872-VXRIL,The customer support wait times are too long whenever I call for assistance. I would appreciate faster support for loyal customers like myself.,3,the customer support wait times are too long whenever i call for assistance. i would appreciate faster support for loyal customers like myself.,Inconsistent Internet Speed,0,1,0,0,0
6857-VWJDT,"The streaming services for both TV and movies are constantly buffering despite having fiber optic internet. This is extremely frustrating, especially considering the high monthly charges I’m paying.",1,"the streaming services for both tv and movies are constantly buffering despite having fiber optic internet. this is extremely frustrating, especially considering the high monthly charges i’m paying.",No Proactive Support,0,0,1,0,0
5520-FVEWJ,"The internet service has been highly unreliable, with frequent outages and slow speeds despite paying a premium for fiber optic. This has caused significant disruptions to my family's daily activities, and no resolution has been provided despite multiple attempts to contact support.",1,"the internet service has been highly unreliable, with frequent outages and slow speeds despite paying a premium for fiber optic. this has caused significant disruptions to my family's daily activities, and no resolution has been provided despite multiple attempts to contact support.",Inconsistent Internet Speed,0,1,0,0,0
9710-ZUSHQ,"The fiber optic internet service has been consistently unreliable with frequent outages, which has made it impossible to use streaming services or work online effectively.",1,"the fiber optic internet service has been consistently unreliable with frequent outages, which has made it impossible to use streaming services or work online effectively.",Service Quality,1,0,0,0,0
9710-ZUSHQ,"I contacted customer support multiple times about the internet issues, but they were unhelpful and did not provide a resolution, leaving me frustrated.",2,"i contacted customer support multiple times about the internet issues, but they were unhelpful and did not provide a resolution, leaving me frustrated.",No Proactive Support,0,0,1,0,0
9710-ZUSHQ,"Despite my complaints, I was still charged the full monthly amount, which feels unfair given the poor service quality I've been experiencing.",3,"despite my complaints, i was still charged the full monthly amount, which feels unfair given the poor service quality i've been experiencing.",Overcharging,0,0,0,1,0
5089-IFSDP,"The tech support service is not included in my plan, and I've had multiple technical issues with my internet and streaming services that I couldn't resolve on my own. This has been incredibly frustrating.",1,"the tech support service is not included in my plan, and i've had multiple technical issues with my internet and streaming services that i couldn't resolve on my own. this has been incredibly frustrating.",No Proactive Support,0,0,1,0,0
5089-IFSDP,The monthly charges are too high considering the persistent service interruptions and lack of support. I feel like I'm not getting value for the amount I'm paying.,2,the monthly charges are too high considering the persistent service interruptions and lack of support. i feel like i'm not getting value for the amount i'm paying.,No Proactive Support,0,0,1,0,0
9259-PACGQ,"The internet speeds I’m receiving are much slower than what was promised in my plan, and this has been a recurring issue despite having Online Security and Tech Support services.",1,"the internet speeds i’m receiving are much slower than what was promised in my plan, and this has been a recurring issue despite having online security and tech support services.",Inconsistent Internet Speed,0,1,0,0,0
9259-PACGQ,"Customer support has been unhelpful in resolving my internet speed issues, and I feel like I'm being passed around without any real solutions.",2,"customer support has been unhelpful in resolving my internet speed issues, and i feel like i'm being passed around without any real solutions.",No Proactive Support,0,0,1,0,0
